Date;Open;High;Low;Close;Adj Close;Volume
2017-08-09;7,99E+15;8,05E+14;7,90E+15;7,96E+15;7,96E+15;9150000
2017-08-10;8,14E+15;9,00E+15;8,00E+14;9,00E+15;9,00E+15;55350000
2017-08-11;9,00E+15;9,10E+15;8,60E+15;8,80E+15;8,80E+15;13350000
2017-08-14;8,80E+14;8,84E+15;8,64E+15;8,80E+14;8,80E+14;10150000
2017-08-15;8,80E+15;8,80E+15;8,60E+15;8,70E+15;8,70E+15;3150000
2017-08-16;8,68E+15;8,68E+15;8,49E+15;8,57E+15;8,57E+15;4200000
2017-08-17;8,56E+15;8,56E+15;8,23E+15;8,37E+15;8,37E+15;7250000
2017-08-18;8,38E+15;8,80E+15;8,38E+15;8,72E+14;8,72E+14;16250000
2017-08-21;8,77E+15;8,94E+15;8,62E+15;8,80E+15;8,80E+15;10400000
2017-08-22;8,83E+15;8,93E+15;8,80E+15;8,89E+15;8,89E+15;6150000
2017-08-23;8,90E+15;9,08E+15;8,68E+15;8,92E+15;8,92E+15;9100000
2017-08-24;8,85E+15;8,96E+15;875;8,84E+15;8,84E+15;14000000
2017-08-25;8,84E+15;8,98E+15;8,78E+15;8,86E+15;8,86E+15;16650000
2017-08-28;8,84E+15;9,00E+15;8,82E+15;8,85E+15;8,85E+15;20400000
2017-08-29;8,88E+15;8,93E+15;8,76E+15;8,76E+15;8,76E+15;19800000
2017-08-30;8,74E+15;8,80E+14;8,62E+15;8,74E+15;8,74E+15;17250000
2017-08-31;8,76E+15;8,83E+14;8,71E+15;8,78E+15;8,78E+15;31250000
2017-09-01;8,80E+15;8,82E+15;8,72E+15;8,74E+15;8,74E+15;4650000
2017-09-04;8,74E+15;8,88E+15;8,70E+15;8,88E+15;8,88E+15;17200000
2017-09-05;8,90E+15;8,99E+14;8,89E+15;8,98E+14;8,98E+14;9300000
2017-09-06;8,99E+14;9,26E+15;8,97E+15;9,26E+15;9,26E+15;32900000
2017-09-07;9,26E+15;9,26E+15;9,26E+15;9,26E+15;9,26E+15;0
2017-09-08;9,30E+15;9,48E+15;9,29E+15;9,36E+15;9,36E+15;15550000
2017-09-11;9,40E+15;9,63E+15;9,39E+15;9,54E+14;9,54E+14;12700000
2017-09-12;9,53E+15;9,59E+15;9,30E+15;9,41E+15;9,41E+15;9050000
2017-09-13;9,42E+15;9,80E+15;9,28E+15;9,64E+15;9,64E+15;19600000
2017-09-14;9,66E+15;9,88E+15;9,48E+15;9,48E+15;9,48E+15;18500000
2017-09-15;9,52E+15;9,53E+15;9,30E+15;9,45E+15;9,45E+15;26250000
2017-09-18;9,66E+15;9,74E+15;9,35E+15;9,49E+15;9,49E+15;30600000
2017-09-19;9,49E+15;9,52E+15;9,41E+15;9,41E+15;9,41E+15;15950000
2017-09-20;9,41E+15;9,41E+15;9,07E+15;9,24E+15;9,24E+15;22150000
2017-09-21;9,20E+15;9,20E+14;9,10E+15;9,17E+15;9,17E+15;22550000
2017-09-22;9,22E+15;9,40E+15;9,08E+15;9,15E+15;9,15E+15;22450000
2017-09-25;9,20E+15;9,33E+15;9,18E+15;9,28E+15;9,28E+15;9650000
2017-09-26;9,27E+15;9,54E+15;9,27E+14;9,46E+15;9,46E+15;15200000
2017-09-27;9,46E+15;9,56E+15;9,23E+15;9,44E+15;9,44E+15;12100000
2017-09-28;9,45E+15;9,58E+15;9,01E+15;9,58E+15;9,58E+15;30600000
2017-09-29;9,60E+15;9,76E+15;9,27E+15;9,28E+15;9,28E+15;19400000
2017-10-02;9,28E+15;9,36E+15;9,00E+15;9,24E+15;9,24E+15;14750000
2017-10-03;9,32E+15;9,62E+15;9,32E+15;9,60E+15;9,60E+15;8600000
2017-10-04;9,53E+14;9,68E+15;9,32E+15;9,39E+15;9,39E+15;12500000
2017-10-05;9,58E+15;9,64E+15;9,22E+15;9,35E+15;9,35E+15;8200000
2017-10-06;9,24E+15;9,38E+15;9,24E+15;9,38E+15;9,38E+15;3750000
2017-10-09;9,40E+15;9,60E+15;9,27E+15;9,60E+15;9,60E+15;6150000
2017-10-10;9,61E+15;9,76E+14;9,46E+15;9,58E+15;9,58E+15;12250000
2017-10-11;9,66E+15;9,80E+15;9,54E+15;9,60E+15;9,60E+15;11000000
2017-10-12;9,60E+15;9,60E+15;9,60E+15;9,60E+15;9,60E+15;0
2017-10-13;9,70E+15;9,98E+15;9,64E+15;9,98E+15;9,98E+15;10550000
2017-10-16;9,98E+15;1,03E+16;9,64E+15;9,71E+15;9,71E+15;53850000
2017-10-17;9,74E+15;9,98E+15;9,56E+15;9,63E+15;9,63E+15;36750000
2017-10-18;9,67E+15;10;9,44E+15;10;10;34550000
2017-10-19;9,92E+15;9,92E+15;9,81E+15;9,91E+15;9,91E+15;6600000
2017-10-20;9,98E+15;1,01E+16;9,84E+15;9,99E+15;9,99E+15;10350000
2017-10-23;1,01E+14;1,09E+15;1,01E+15;1,06E+15;1,06E+15;72650000
2017-10-24;1,08E+16;1,10E+16;1,08E+16;1,09E+16;1,09E+16;55850000
2017-10-25;1,08E+16;1,10E+16;1,06E+15;1,08E+16;1,08E+16;17950000
2017-10-26;1,09E+16;1,09E+16;1,04E+16;1,06E+16;1,06E+16;38050000
2017-10-27;1,06E+15;1,10E+16;1,04E+16;1,10E+16;1,10E+16;20150000
2017-10-30;1,10E+16;1,13E+16;1,08E+15;1,09E+15;1,09E+15;37250000
2017-10-31;1,10E+16;1,14E+16;1,09E+16;1,14E+15;1,14E+15;39100000
2017-11-01;1,14E+15;1,16E+15;1,11E+16;1,13E+16;1,13E+16;25300000
2017-11-02;1,13E+16;1,13E+16;1,13E+16;1,13E+16;1,13E+16;0
2017-11-03;1,12E+16;1,20E+16;1,12E+16;1,19E+15;1,19E+15;20850000
2017-11-06;1,20E+16;1,20E+16;1,18E+15;1,19E+16;1,19E+16;21550000
2017-11-07;1,20E+16;1,24E+16;1,14E+16;1,24E+16;1,24E+16;46450000
2017-11-08;1,26E+16;1,26E+16;1,21E+15;1,24E+16;1,24E+16;31050000
2017-11-09;1,24E+16;1,25E+16;1,20E+16;1,21E+16;1,21E+16;24450000
2017-11-10;1,20E+16;1,24E+16;1,12E+15;1,22E+16;1,22E+16;79400000
2017-11-13;1,22E+16;1,23E+16;1,19E+15;1,20E+14;1,20E+14;40000000
2017-11-14;1,20E+14;1,21E+16;1,18E+16;1,18E+16;1,18E+16;19800000
2017-11-15;1,18E+16;1,18E+16;1,18E+16;1,18E+16;1,18E+16;0
2017-11-16;1,21E+13;1,21E+16;1,19E+16;1,20E+16;1,20E+16;13700000
2017-11-17;1,20E+16;1,22E+16;1,18E+16;1,21E+16;1,21E+16;36100000
2017-11-20;1,21E+16;1,21E+16;1,21E+16;1,21E+16;1,21E+16;0
2017-11-21;1,23E+16;1,23E+16;1,19E+16;1,21E+15;1,21E+15;24800000
2017-11-22;1,21E+15;1,23E+16;1,20E+16;1,22E+15;1,22E+15;25500000
2017-11-23;1,21E+16;1,24E+16;1,20E+16;1,24E+16;1,24E+16;22200000
2017-11-24;1,24E+16;1,29E+16;1,24E+16;1,28E+16;1,28E+16;44950000
2017-11-27;1,28E+16;1,28E+16;1,24E+16;1,26E+15;1,26E+15;52600000
2017-11-28;1,26E+16;1,29E+16;1,26E+14;1,27E+16;1,27E+16;30050000
2017-11-29;1,27E+16;1,27E+16;1,24E+16;1,25E+15;1,25E+15;21350000
2017-11-30;1,25E+16;1,29E+16;1,22E+16;1,28E+16;1,28E+16;45400000
2017-12-01;1,28E+16;1,38E+16;1,28E+16;1,35E+16;1,35E+16;54750000
2017-12-04;1,35E+16;1,37E+16;1,35E+16;1,37E+16;1,37E+16;32900000
2017-12-05;1,37E+16;1,37E+16;1,31E+16;1,33E+16;1,33E+16;32550000
2017-12-06;1,33E+16;1,35E+16;1,29E+16;1,34E+15;1,34E+15;19400000
2017-12-07;1,33E+16;1,37E+16;1,31E+16;1,36E+15;1,36E+15;26250000
2017-12-08;1,36E+16;1,39E+16;1,35E+16;1,36E+16;1,36E+16;38300000
2017-12-11;1,36E+16;1,38E+16;1,36E+16;1,36E+15;1,36E+15;22100000
2017-12-12;1,37E+16;1,40E+16;1,37E+16;1,39E+16;1,39E+16;28100000
2017-12-13;1,40E+16;1,42E+16;1,39E+16;1,40E+16;1,40E+16;30450000
2017-12-14;1,38E+16;1,45E+16;1,38E+15;1,44E+15;1,44E+15;36250000
2017-12-15;1,45E+16;1,47E+16;1,44E+15;1,47E+16;1,47E+16;36100000
2017-12-18;1,47E+16;1,48E+16;1,43E+15;1,44E+16;1,44E+16;33050000
2017-12-19;1,43E+16;1,47E+15;1,43E+16;1,46E+16;1,46E+16;20800000
2017-12-20;1,47E+16;1,49E+16;1,46E+16;1,46E+16;1,46E+16;34550000
2017-12-21;1,48E+16;1,50E+16;1,46E+16;1,49E+14;1,49E+14;24500000
2017-12-22;1,49E+16;1,54E+16;1,49E+16;1,54E+16;1,54E+16;24550000
2017-12-25;1,54E+16;1,54E+16;1,54E+16;1,54E+16;1,54E+16;0
2017-12-26;1,56E+16;1,58E+16;1,53E+15;1,58E+16;1,58E+16;39350000
2017-12-27;1,59E+16;1,63E+16;1,58E+16;1,62E+16;1,62E+16;28650000
2017-12-28;1,66E+15;1,66E+15;1,63E+16;1,64E+16;1,64E+16;29950000
2017-12-29;1,64E+16;1,64E+16;1,64E+16;1,64E+16;1,64E+16;0
2018-01-02;1,64E+16;1,73E+16;1,64E+16;1,71E+16;1,71E+16;23950000
2018-01-03;1,72E+16;1,75E+15;1,72E+16;1,74E+16;1,74E+16;42200000
2018-01-04;1,74E+14;1,81E+16;1,74E+14;1,80E+16;1,80E+16;51100000
2018-01-05;1,82E+15;1,90E+16;1,80E+15;1,90E+16;1,90E+16;54050000
2018-01-08;1,93E+16;2,05E+16;1,93E+16;2,05E+15;2,05E+15;95550000
2018-01-09;2,09E+16;2,24E+16;1,68E+16;1,83E+16;1,83E+16;261650000
2018-01-10;1,84E+15;1,90E+16;1,66E+15;1,80E+16;1,80E+16;142000000
2018-01-11;1,77E+16;1,98E+16;1,75E+15;1,98E+16;1,98E+16;112200000
2018-01-12;1,98E+16;2,03E+15;1,85E+15;1,92E+16;1,92E+16;130000000
2018-01-15;1,95E+16;1,95E+16;1,89E+16;1,90E+15;1,90E+15;39850000
2018-01-16;1,90E+16;1,90E+16;1,79E+16;1,80E+16;1,80E+16;72400000
2018-01-17;1,78E+15;1,85E+16;1,70E+16;1,80E+16;1,80E+16;72000000
2018-01-18;1,79E+16;1,82E+16;1,73E+16;1,74E+16;1,74E+16;56150000
2018-01-19;1,76E+15;1,77E+16;1,73E+16;1,76E+16;1,76E+16;26600000
2018-01-22;1,75E+16;1,79E+16;1,67E+15;1,70E+16;1,70E+16;46750000
2018-01-23;1,70E+16;1,77E+16;1,66E+15;1,73E+15;1,73E+15;41950000
2018-01-24;1,76E+16;1,83E+15;1,69E+16;1,83E+16;1,83E+16;31650000
2018-01-25;1,83E+16;1,83E+16;1,83E+16;1,83E+16;1,83E+16;0
2018-01-26;1,84E+15;1,86E+16;1,74E+16;1,78E+16;1,78E+16;40200000
2018-01-29;1,78E+16;1,84E+16;1,70E+16;1,81E+15;1,81E+15;41650000
2018-01-30;1,84E+15;1,85E+15;1,73E+15;1,75E+15;1,75E+15;39550000
2018-01-31;1,77E+16;1,78E+16;1,74E+16;1,77E+16;1,77E+16;18300000
2018-02-01;1,77E+16;1,79E+16;1,73E+16;1,77E+16;1,77E+16;26050000
2018-02-02;1,76E+16;1,76E+16;1,69E+15;1,73E+16;1,73E+16;44200000
2018-02-05;1,70E+15;1,71E+16;1,68E+15;1,69E+16;1,69E+16;13450000
2018-02-06;1,68E+16;1,68E+16;1,60E+15;1,61E+16;1,61E+16;57100000
2018-02-07;1,61E+16;1,66E+16;1,53E+15;1,60E+15;1,60E+15;85600000
2018-02-08;1,60E+15;1,64E+16;1,54E+16;1,56E+15;1,56E+15;33750000
2018-02-09;1,56E+15;1,58E+16;1,51E+16;1,55E+16;1,55E+16;35800000
2018-02-14;1,57E+16;1,64E+16;1,55E+16;1,64E+16;1,64E+16;32000000
2018-02-15;1,62E+16;1,70E+16;1,59E+16;1,63E+16;1,63E+16;46500000
2018-02-16;1,64E+16;1,66E+16;1,61E+16;1,64E+16;1,64E+16;14650000
2018-02-19;1,64E+16;1,64E+16;1,60E+16;1,63E+15;1,63E+15;19300000
2018-02-20;1,62E+16;1,65E+16;1,61E+16;1,64E+15;1,64E+15;22000000
2018-02-21;1,65E+16;1,65E+16;1,54E+16;1,55E+16;1,55E+16;36150000
2018-02-22;1,55E+16;1,57E+16;1,52E+16;1,55E+16;1,55E+16;29200000
2018-02-23;1,56E+16;1,59E+16;1,54E+16;1,59E+16;1,59E+16;26950000
2018-02-26;1,60E+16;1,63E+16;1,57E+16;1,60E+16;1,60E+16;32550000
2018-02-27;1,60E+16;1,60E+16;15;15;15;29800000
2018-02-28;1,51E+16;1,54E+16;1,40E+16;1,45E+16;1,45E+16;50800000
2018-03-01;1,46E+16;1,46E+16;1,42E+15;1,43E+16;1,43E+16;18700000
2018-03-02;1,42E+16;1,42E+16;1,34E+15;1,35E+16;1,35E+16;57900000
2018-03-05;1,35E+16;1,42E+16;1,33E+16;1,40E+16;1,40E+16;40050000
2018-03-06;1,41E+16;1,42E+16;1,34E+16;1,35E+15;1,35E+15;29550000
2018-03-07;1,34E+15;1,34E+15;1,18E+16;1,21E+16;1,21E+16;72800000
2018-03-08;1,17E+16;1,26E+15;1,17E+16;1,24E+16;1,24E+16;42000000
2018-03-09;1,24E+16;1,36E+16;1,22E+16;1,36E+16;1,36E+16;63250000
2018-03-12;1,38E+16;1,41E+16;1,29E+16;1,32E+16;1,32E+16;60900000
2018-03-13;1,35E+16;1,35E+16;1,26E+15;1,27E+16;1,27E+16;50400000
2018-03-14;1,28E+16;1,29E+16;1,23E+16;1,25E+15;1,25E+15;68450000
2018-03-15;1,24E+16;1,27E+16;1,20E+16;1,23E+16;1,23E+16;49300000
2018-03-16;1,20E+16;1,24E+16;1,14E+16;1,20E+16;1,20E+16;113050000
2018-03-19;1,20E+16;1,26E+16;1,18E+16;1,26E+16;1,26E+16;50650000
2018-03-20;1,26E+16;1,33E+16;1,24E+16;1,30E+16;1,30E+16;88300000
2018-03-21;1,30E+16;1,32E+15;1,23E+16;1,23E+16;1,23E+16;73050000
2018-03-22;1,24E+15;1,30E+15;1,20E+16;1,23E+16;1,23E+16;79250000
2018-03-23;1,25E+15;1,27E+16;1,22E+16;1,24E+16;1,24E+16;43700000
2018-03-26;1,22E+16;1,26E+16;1,20E+16;1,21E+16;1,21E+16;34300000
2018-03-27;1,22E+16;125;1,18E+15;125;125;193850000
2018-03-28;1,25E+16;1,25E+15;1,17E+16;1,18E+16;1,18E+16;47850000
2018-03-29;1,20E+16;1,20E+16;1,15E+16;1,18E+16;1,18E+16;79950000
2018-04-02;1,18E+16;1,18E+16;1,07E+15;1,09E+16;1,09E+16;81450000
2018-04-03;1,08E+16;1,11E+16;1,05E+16;1,09E+16;1,09E+16;38900000
2018-04-04;1,07E+15;1,11E+14;1,04E+16;1,07E+16;1,07E+16;27800000
2018-04-05;1,09E+16;1,12E+16;1,05E+16;1,05E+16;1,05E+16;27100000
2018-04-06;1,05E+16;1,08E+16;1,04E+15;1,07E+16;1,07E+16;30000000
2018-04-09;1,08E+16;1,08E+16;1,02E+16;1,02E+16;1,02E+16;32300000
2018-04-10;1,02E+16;1,07E+16;1,01E+16;1,07E+16;1,07E+16;34750000
2018-04-11;1,07E+16;1,10E+16;1,03E+16;1,03E+16;1,03E+16;32000000
2018-04-12;1,04E+16;1,06E+16;1,02E+16;1,05E+15;1,05E+15;16850000
2018-04-13;1,05E+15;1,05E+16;1,00E+16;1,03E+16;1,03E+16;30800000
2018-04-16;1,04E+16;1,06E+16;9,86E+15;1,03E+15;1,03E+15;38500000
2018-04-17;1,06E+16;1,06E+16;1,03E+15;1,05E+16;1,05E+16;11500000
2018-04-18;1,05E+15;1,20E+16;1,05E+15;1,20E+16;1,20E+16;73300000
2018-04-19;1,22E+16;1,26E+15;1,13E+16;1,14E+16;1,14E+16;79950000
2018-04-20;1,14E+16;1,19E+15;1,12E+16;1,19E+15;1,19E+15;36650000
2018-04-23;1,22E+15;1,32E+16;1,20E+16;1,32E+16;1,32E+16;65100000
2018-04-24;1,34E+15;1,44E+16;1,32E+16;1,41E+16;1,41E+16;108600000
2018-04-25;1,39E+16;1,39E+16;1,35E+16;1,37E+16;1,37E+16;28050000
2018-04-26;1,37E+16;1,47E+16;1,37E+16;1,46E+16;1,46E+16;49300000
2018-04-27;1,46E+16;1,50E+16;1,43E+16;1,44E+16;1,44E+16;40900000
2018-04-30;1,44E+15;1,46E+16;1,37E+16;1,45E+16;1,45E+16;31750000
2018-05-02;1,43E+16;1,44E+16;1,30E+15;1,34E+16;1,34E+16;50200000
2018-05-03;1,34E+16;1,36E+16;1,24E+16;1,30E+16;1,30E+16;34550000
2018-05-04;1,30E+16;1,43E+16;1,30E+16;1,42E+16;1,42E+16;61650000
2018-05-07;1,45E+16;1,53E+16;1,38E+16;1,45E+16;1,45E+16;95250000
2018-05-08;1,46E+16;1,48E+16;1,36E+16;1,40E+16;1,40E+16;57750000
2018-05-09;1,46E+16;1,48E+16;1,42E+16;1,46E+16;1,46E+16;48950000
2018-05-10;1,46E+16;1,52E+16;1,37E+16;1,39E+16;1,39E+16;44950000
2018-05-11;1,41E+16;1,44E+16;1,32E+15;1,35E+16;1,35E+16;59850000
2018-05-14;1,36E+16;1,39E+16;1,35E+15;1,36E+15;1,36E+15;25050000
2018-05-15;1,36E+16;1,36E+16;1,22E+16;1,22E+15;1,22E+15;85300000
2018-05-16;1,20E+16;1,28E+16;1,20E+16;1,28E+16;1,28E+16;88600000
2018-05-17;1,32E+16;1,43E+16;1,28E+16;1,40E+16;1,40E+16;78150000
2018-05-18;1,38E+14;1,47E+16;1,35E+16;1,47E+16;1,47E+16;56150000
2018-05-21;15;1,56E+16;1,38E+16;1,41E+15;1,41E+15;105400000
2018-05-22;1,42E+15;1,45E+16;1,36E+16;1,42E+16;1,42E+16;49550000
2018-05-23;1,40E+15;1,45E+16;1,37E+16;1,41E+15;1,41E+15;30800000
2018-05-24;1,38E+14;1,44E+16;1,36E+16;1,44E+16;1,44E+16;37600000
2018-05-25;1,46E+16;1,46E+16;1,40E+16;1,41E+15;1,41E+15;38050000
2018-05-28;1,38E+16;1,40E+16;1,30E+16;1,36E+16;1,36E+16;43150000
2018-05-29;1,45E+16;1,50E+16;1,36E+15;1,41E+15;1,41E+15;95250000
2018-05-30;1,40E+16;1,45E+15;1,39E+16;1,43E+16;1,43E+16;51400000
2018-06-01;1,44E+16;1,47E+16;1,36E+16;1,39E+16;1,39E+16;51100000
2018-06-04;1,40E+15;1,43E+16;1,38E+15;1,38E+16;1,38E+16;24000000
2018-06-05;1,37E+16;1,44E+15;1,37E+16;1,41E+16;1,41E+16;35200000
2018-06-06;1,41E+16;1,43E+16;1,37E+16;1,39E+16;1,39E+16;25150000
2018-06-07;1,38E+16;1,38E+16;1,27E+16;1,32E+16;1,32E+16;51350000
2018-06-08;1,34E+16;1,35E+16;1,27E+16;1,31E+15;1,31E+15;21800000
2018-06-11;1,31E+16;1,33E+15;1,28E+16;1,29E+16;1,29E+16;17850000
2018-06-12;1,29E+16;1,34E+16;1,29E+13;1,30E+16;1,30E+16;17200000
2018-06-13;1,30E+16;1,30E+16;1,26E+16;1,29E+16;1,29E+16;18850000
2018-06-14;1,31E+16;1,31E+15;1,27E+16;1,28E+16;1,28E+16;16900000
2018-06-15;1,27E+16;1,27E+16;1,20E+16;1,20E+16;1,20E+16;23150000
2018-06-18;1,21E+15;1,33E+15;1,21E+15;1,33E+15;1,33E+15;33300000
2018-06-19;1,30E+16;1,36E+16;1,26E+16;1,29E+16;1,29E+16;37400000
2018-06-20;1,30E+16;1,38E+16;1,30E+16;1,34E+16;1,34E+16;49800000
2018-06-21;1,32E+16;1,37E+16;1,29E+16;1,32E+16;1,32E+16;37400000
2018-06-22;1,35E+16;1,36E+16;1,31E+16;1,35E+15;1,35E+15;19200000
2018-06-25;1,35E+16;1,39E+15;1,33E+15;1,36E+16;1,36E+16;27200000
2018-06-26;1,36E+15;1,42E+15;1,35E+15;1,40E+16;1,40E+16;25650000
2018-06-27;1,40E+16;1,41E+16;1,39E+16;1,40E+16;1,40E+16;32000000
2018-06-28;1,40E+16;1,41E+16;1,38E+15;1,40E+16;1,40E+16;13750000
2018-06-29;1,40E+16;1,41E+15;1,37E+16;1,40E+15;1,40E+15;44900000
2018-07-02;1,39E+16;1,41E+16;1,36E+16;1,36E+16;1,36E+16;27550000
2018-07-03;1,38E+15;1,39E+16;1,34E+16;1,36E+16;1,36E+16;28650000
2018-07-04;1,38E+16;1,41E+16;1,37E+15;1,40E+16;1,40E+16;83350000
2018-07-05;1,40E+16;1,42E+15;1,37E+15;1,37E+15;1,37E+15;39750000
2018-07-06;1,37E+16;1,39E+16;1,36E+15;1,39E+16;1,39E+16;19600000
2018-07-10;1,38E+16;1,41E+15;1,38E+16;1,39E+16;1,39E+16;22000000
2018-07-11;1,39E+15;1,39E+16;1,36E+16;1,36E+16;1,36E+16;21750000
2018-07-12;1,37E+16;1,38E+16;1,36E+16;1,37E+16;1,37E+16;31500000
2018-07-13;1,37E+16;1,40E+16;1,36E+15;1,38E+16;1,38E+16;18700000
2018-07-16;1,37E+15;1,38E+15;1,36E+16;1,36E+15;1,36E+15;11200000
2018-07-17;1,36E+16;1,37E+16;1,34E+16;1,35E+16;1,35E+16;15250000
2018-07-18;1,34E+16;1,36E+16;1,33E+16;1,35E+16;1,35E+16;12450000
2018-07-19;1,34E+15;1,36E+16;1,31E+16;1,36E+16;1,36E+16;16500000
2018-07-20;1,38E+16;1,39E+16;1,34E+15;1,34E+15;1,34E+15;14800000
2018-07-23;1,34E+15;1,37E+16;1,32E+16;1,34E+16;1,34E+16;10300000
2018-07-24;1,34E+15;1,36E+15;1,32E+16;1,34E+15;1,34E+15;38700000
2018-07-25;1,35E+16;1,37E+16;1,33E+15;1,37E+16;1,37E+16;20600000
2018-07-26;1,38E+15;1,47E+16;1,37E+16;1,47E+16;1,47E+16;94700000
2018-07-27;1,48E+16;1,55E+15;1,46E+16;1,54E+16;1,54E+16;174150000
2018-07-30;1,56E+15;1,62E+16;1,54E+16;1,58E+16;1,58E+16;65900000
2018-07-31;1,59E+16;1,64E+16;1,52E+16;1,60E+15;1,60E+15;67000000
2018-08-01;1,60E+16;1,65E+16;1,59E+16;1,62E+16;1,62E+16;39350000
2018-08-02;1,62E+16;1,65E+16;1,59E+16;1,61E+16;1,61E+16;41550000
2018-08-03;1,61E+16;1,70E+16;1,61E+16;1,70E+16;1,70E+16;46450000
2018-08-06;1,70E+16;1,76E+16;1,68E+16;1,75E+15;1,75E+15;54900000
2018-08-07;1,77E+16;1,77E+16;1,67E+16;1,68E+16;1,68E+16;50900000
2018-08-08;1,78E+16;1,78E+16;1,68E+16;1,70E+16;1,70E+16;76500000
2018-08-09;1,71E+16;1,71E+16;1,63E+16;1,64E+16;1,64E+16;103550000
2018-08-10;1,62E+16;1,62E+16;1,55E+16;1,58E+16;1,58E+16;58650000
2018-08-13;1,59E+16;1,65E+15;1,53E+16;1,58E+16;1,58E+16;34750000
2018-08-14;1,60E+15;1,67E+16;1,58E+16;1,67E+16;1,67E+16;36900000
2018-08-15;1,66E+16;1,66E+16;1,56E+15;1,59E+15;1,59E+15;43350000
2018-08-16;1,61E+16;1,62E+16;1,54E+16;1,57E+15;1,57E+15;50950000
2018-08-17;1,56E+15;1,59E+15;1,52E+15;1,56E+16;1,56E+16;32000000
2018-08-20;1,56E+15;1,69E+15;1,56E+15;1,69E+15;1,69E+15;72950000
2018-08-21;1,70E+16;1,75E+15;1,63E+16;1,65E+16;1,65E+16;72250000
2018-08-22;1,64E+16;1,74E+16;1,64E+16;1,72E+15;1,72E+15;45300000
2018-08-23;1,72E+15;1,73E+16;1,67E+15;1,72E+15;1,72E+15;46300000
2018-08-24;1,72E+16;1,77E+16;1,68E+15;1,72E+16;1,72E+16;45300000
2018-08-27;1,72E+16;1,75E+16;1,69E+14;1,71E+16;1,71E+16;47550000
2018-08-28;1,73E+16;1,73E+16;1,68E+15;1,71E+15;1,71E+15;31700000
2018-08-29;1,72E+15;1,84E+16;1,70E+16;1,83E+15;1,83E+15;84600000
2018-08-30;1,84E+15;1,88E+15;1,80E+16;1,87E+16;1,87E+16;70150000
2018-08-31;1,86E+16;1,91E+16;1,84E+15;1,89E+16;1,89E+16;32150000
2018-09-03;1,91E+16;1,93E+16;1,86E+16;1,92E+16;1,92E+16;20800000
2018-09-04;1,91E+15;1,93E+16;1,81E+16;1,82E+16;1,82E+16;41300000
2018-09-05;1,81E+16;1,93E+16;1,81E+16;1,92E+16;1,92E+16;62100000
2018-09-06;1,94E+15;1,98E+16;1,93E+16;1,96E+16;1,96E+16;40300000
2018-09-10;1,97E+16;1,99E+16;1,89E+16;1,90E+16;1,90E+16;44550000
2018-09-11;1,89E+16;1,97E+16;1,84E+15;1,94E+16;1,94E+16;53950000
2018-09-12;1,96E+16;2,00E+16;1,95E+16;1,99E+16;1,99E+16;44300000
2018-09-13;2,00E+16;2,02E+14;1,95E+15;1,98E+16;1,98E+16;42200000
2018-09-14;1,96E+16;2,02E+16;1,96E+16;2,00E+16;2,00E+16;31600000
2018-09-17;2,01E+15;2,02E+15;1,89E+16;1,90E+16;1,90E+16;58600000
2018-09-18;1,92E+15;1,96E+16;1,85E+15;1,96E+16;1,96E+16;66150000
2018-09-19;1,96E+16;1,99E+16;1,92E+16;1,98E+16;1,98E+16;46150000
2018-09-20;1,99E+16;1,99E+14;1,93E+15;1,95E+16;1,95E+16;31950000
2018-09-21;1,97E+16;1,99E+16;1,95E+16;1,98E+16;1,98E+16;27700000
2018-09-24;1,99E+16;2,14E+15;1,98E+16;2,14E+15;2,14E+15;85050000
2018-09-25;2,13E+16;2,17E+16;2,07E+16;2,09E+15;2,09E+15;70850000
2018-09-26;2,12E+15;2,17E+16;2,08E+15;2,12E+15;2,12E+15;27000000
2018-09-27;2,13E+15;2,17E+16;2,11E+15;2,16E+16;2,16E+16;34250000
2018-09-28;2125;2,25E+15;2125;2,22E+16;2,22E+16;55900000
2018-10-01;2,21E+16;2,24E+15;2,15E+14;2,23E+16;2,23E+16;25000000
2018-10-02;2,24E+16;2,26E+16;2,20E+16;2,25E+16;2,25E+16;34950000
2018-10-03;2,24E+15;2,29E+15;2,22E+15;2,23E+15;2,23E+15;35450000
2018-10-04;2,22E+16;2,25E+16;2,18E+16;2,24E+15;2,24E+15;36650000
2018-10-05;2,22E+15;2,22E+16;2,12E+15;2,14E+16;2,14E+16;27850000
2018-10-08;2,23E+16;2,25E+16;2,11E+16;2,15E+16;2,15E+16;27000000
2018-10-09;2,19E+16;2,40E+16;2,15E+16;2,39E+15;2,39E+15;47950000
2018-10-10;2,39E+15;2,39E+15;2,27E+15;2,30E+15;2,30E+15;21650000
2018-10-11;2,30E+15;2,37E+15;2,19E+16;2,32E+15;2,32E+15;38000000
2018-10-15;2,37E+16;2,37E+16;2,31E+15;2,33E+16;2,33E+16;13950000
2018-10-16;2,33E+16;2,37E+16;2,30E+16;2,34E+15;2,34E+15;14150000
2018-10-17;2,35E+16;2,35E+15;2,26E+14;2,27E+16;2,27E+16;19650000
2018-10-18;2,26E+15;2,28E+16;2,23E+16;2,26E+15;2,26E+15;10050000
2018-10-19;2,28E+16;2,46E+16;2,28E+16;2,46E+15;2,46E+15;41300000
2018-10-22;2,46E+16;2,52E+16;2,37E+16;2,37E+16;2,37E+16;22900000
